name1,name2,street1,street2,city,state,zip,category,countyName,source,xcoord,ycoord
Practitioner,,UF Dept OF Psychiatry,"100 Newell Drive, Unit L4-100",Gainesville,FL,32610,buprenorphine,ALACHUA,SAMHSA,-82.344,29.6395
Practitioner,,3424 Clock Point Trail,Suite 104,Stow,OH,44224,buprenorphine,SUMMIT,SAMHSA,-81.478,41.1766
Practitioner,,2017 South Jefferson Street,2nd Floor,Roanoke,VA,24014,buprenorphine,ROANOKE CITY,SAMHSA,-79.9444,37.2501
Practitioner,,5296 Commerce Drive,Suite 206,Murray,UT,84107,buprenorphine,SALT LAKE,SAMHSA,-111.9004087,40.6559003
Practitioner,,OC COMPREHENSIVE CARE 515 N CABRILLO PARK DRIVE SUITE 120,,SANTA ANA,CA,92701,buprenorphine,ORANGE,SAMHSA,-117.8393273,33.7497396
Practitioner,,727 West Burnside Avenue,,Portland,OR,97209,buprenorphine,MULTNOMAH,SAMHSA,-122.67812,45.5232442
Practitioner,,907 E Lamar Alexander Parkway,,Maryville,TN,37804,buprenorphine,KNOX,SAMHSA,-84.0476,35.9237
Practitioner,,5205 Babcock Street NE,Suite 3,Palm Bay,FL,32905,buprenorphine,BREVARD,SAMHSA,-80.6216,28.0202
Practitioner,,6219 Irvington Boulevard,Suite A,Houston,TX,77022,buprenorphine,HARRIS,SAMHSA,-95.3614684,29.815348
Practitioner,,116 Main Street NW,,Lenoir,NC,28645,buprenorphine,CALDWELL,SAMHSA,-81.5391907,35.9143187
Practitioner,,5034 Atlantic Avenue,,Mays Landing,NJ,8330,buprenorphine,ATLANTIC,SAMHSA,-74.6888481,39.4404193
Practitioner,,Lynn Community Health Center,269 Union Street,Lynn,MA,1901,buprenorphine,ESSEX,SAMHSA,-70.9436989,42.4651321
Practitioner,,Crossroads Care,"7211 Sawmill Road, Ste. #200",Dublin,OH,43016,buprenorphine,FRANKLIN,SAMHSA,-83.091242,40.112964
Practitioner,,1032 Broadway Street,,Paintsville,KY,41240-1410,buprenorphine,JOHNSON,SAMHSA,-82.7948008,37.8094558
Practitioner,,Desert Senita Community Health Center,410 North Malacate Street,Ajo,AZ,85321,buprenorphine,PIMA,SAMHSA,-112.8637,32.3755
Practitioner,,6835 Austin Center Boulevard,,Austin,TX,78731,buprenorphine,TRAVIS,SAMHSA,-97.750413,30.3512728
Practitioner,,3900 SE Division Street,,Portland,OR,97202,buprenorphine,MULTNOMAH,SAMHSA,-122.6226,45.5048
Practitioner,,725 North Street,Bmc,Pittsfield,MA,1201,buprenorphine,BERKSHIRE,SAMHSA,-73.2454,42.4501
Practitioner,,277 Roy Campbell Drive,,Hazard,KY,41701,buprenorphine,PERRY,SAMHSA,-83.2282564,37.2728249
Practitioner,,123 W.G. Acker Drive,,Pickens,SC,29671,buprenorphine,PICKENS,SAMHSA,-82.7062,34.8751
Practitioner,,2600 Poplar Avenue,Suite 310,Memphis,TN,38112,buprenorphine,SHELBY,SAMHSA,-89.9743,35.1377
Practitioner,,68-35 Clyde Street,Apt. B,Forest Hills,NY,11375,buprenorphine,QUEENS,SAMHSA,-73.851,40.7205
Practitioner,,1642 Pelham Road S Suite A,,Jacksonville,AL,36265,buprenorphine,CALHOUN,SAMHSA,-85.761,33.7872
Practitioner,,50 Maude Street,,Providence,RI,2908,buprenorphine,PROVIDENCE,SAMHSA,-71.4342,41.8363
Practitioner,,70 Middletown Road,,White Hall,WV,26554,buprenorphine,MARION,SAMHSA,-80.1965074,39.4243663
Practitioner,,1900 Murray Avenue,Suite 301,Pittsburgh,PA,15217,buprenorphine,ALLEGHENY,SAMHSA,-79.9231,40.4358
Practitioner,,3114 Brownsmill Road,,Johnson City,TN,37604,buprenorphine,WASHINGTON,SAMHSA,-82.3946,36.3605
Practitioner,,650 W Taylor St,,Vandalia,IL,62471,buprenorphine,FAYETTE,SAMHSA,-89.0937,38.9606
Practitioner,,3500 Chambersburg Road,,Biglerville,PA,17307,buprenorphine,ADAMS,SAMHSA,-77.3439,39.8853
Practitioner,,1517 Forbes Avenue,,Pittsburgh,PA,15219,buprenorphine,ALLEGHENY,SAMHSA,-79.9844,40.4378
Practitioner,,6101 Dr. Martin Luther King Jr. Street N,,St. Petersburg,FL,33703,buprenorphine,PINELLAS,SAMHSA,-82.6465929,27.8272764
Practitioner,,1144 Coolidge Boulevard,Suite B,Lafayette,LA,70503,buprenorphine,LAFAYETTE,SAMHSA,-92.0180132,30.2034966
Practitioner,,Seaport Community Health Center,53 Schoodic Drive,Belfast,ME,4915,buprenorphine,WALDO,SAMHSA,-69.0064234,44.4259092
Practitioner,,851 Indiantown Road,,Jupiter,FL,33458,buprenorphine,PALM BEACH,SAMHSA,-80.1095,26.9344
Practitioner,,7515 Stenton Avenue,,Philadelphia,PA,19150,buprenorphine,PHILADELPHIA,SAMHSA,-75.1682413,40.0613768
Practitioner,,Roseburg VA Medical Center,913 NW Garden Valley Blvd,Roseburg,OR,97471,buprenorphine,DOUGLAS,SAMHSA,-123.3651,43.2271
Practitioner,,2185 Lemoine Avenue,Suite 1-E,Fort Lee,NJ,7024,buprenorphine,BERGEN,SAMHSA,-73.966749,40.8574358
Practitioner,,Amnerican Habitare and Counseling,687 Freinghuysen Avenue,Newark,NJ,7114,buprenorphine,ESSEX,SAMHSA,-74.1984,40.6982
Practitioner,,116 Hills Plaza,,Charleston,WV,25387,buprenorphine,KANAWHA,SAMHSA,-81.6712,38.3689
Practitioner,,VA Hopkinsville Outpatient Clinic,1002 South Virginia Street,Hopkinsville,KY,42240,buprenorphine,CHRISTIAN,SAMHSA,-87.4886186,36.8656008
Practitioner,,Calder Urgent Care and Family Practice,1108 South Gulf Freeway,League City,TX,77573,buprenorphine,GALVESTON,SAMHSA,-95.1083,29.4949
Practitioner,,366 North Broadway,Suite 305,Jericho,NY,11753,buprenorphine,NASSAU,SAMHSA,-73.5329,40.7818
Practitioner,,70 Mariner Beach Lane,,Vero Beach,FL,32963,buprenorphine,INDIAN RIVER,SAMHSA,-80.3664087,27.6847435
Practitioner,,148 Coolidge Avenue,,Manchester,NH,3102,buprenorphine,HILLSBOROUGH,SAMHSA,-71.4764,42.9959
Practitioner,,17046 Marygold Avenue,,Fontana,CA,92335,buprenorphine,SAN BERNARDINO,SAMHSA,-88.350785,42.5506972
Practitioner,,18161 East 8 Mile Road,,Eastpointe,MI,48021,buprenorphine,MACOMB,SAMHSA,-82.9321,42.4509
Practitioner,,15 Beach Plum Lane,,Middle Island,NY,11953,buprenorphine,SUFFOLK,SAMHSA,-72.9209,40.8887
Practitioner,,233 Pecan Park Avenue,Suite B,Alexandria,LA,71303,buprenorphine,RAPIDES,SAMHSA,-92.4896,31.2933
Practitioner,,AAA Health Inc.,1090 Coney Island Avenue,Brooklyn,NY,11230,buprenorphine,KINGS,SAMHSA,-73.9666,40.631
Practitioner,,14555 North Scottsdale Road,Suite 250,Scottsdale,AZ,85254,buprenorphine,MARICOPA,SAMHSA,-111.9251,33.6166
Practitioner,,5400 Telegraph Road,Suite 275,Ventura,CA,93003,buprenorphine,VENTURA,SAMHSA,-119.2221,34.2768
Practitioner,,138-44 Queens Boulevard,Suite C,Jamaica,NY,11435,buprenorphine,QUEENS,SAMHSA,-73.818,40.7077
Practitioner,,743 West Battlefield,,Springfield,MO,65807,buprenorphine,GREENE,SAMHSA,-93.3016,37.1603
Practitioner,,301 Smith Drive,Unit 1,Cranberry Township,PA,16066,buprenorphine,BUTLER,SAMHSA,-80.1015902,40.6978261
Practitioner,,"672 W 400 S, Suite 201",Cedar Psychiatry,Springville,UT,84663,buprenorphine,UTAH,SAMHSA,-111.8509,40.7079
Practitioner,,Partners in Wellness,"750 Morris Road, SW",Los Lunas,NM,87031,buprenorphine,VALENCIA,SAMHSA,-106.7492,34.7894
Practitioner,,699 Stanley Avenue,,Brooklyn,NY,11207,buprenorphine,KINGS,SAMHSA,-73.883,40.6598
Practitioner,,11476 Okeechobee Boulevard,,Royal Palm Beach,FL,33411,buprenorphine,PALM BEACH,SAMHSA,-80.2249,26.7055
Practitioner,,66 Glenbrook Road,Suite 400,Stamford,CT,6902,buprenorphine,FAIRFIELD,SAMHSA,-73.5294,41.0578
Practitioner,,205 Hospital Drive,Suite A,Mc Kenzie,TN,38201,buprenorphine,CARROLL,SAMHSA,-88.4891976,36.1363113
Practitioner,,51 Street of Dreams,,Martinsburg,WV,25403,buprenorphine,BERKELEY,SAMHSA,-77.9998711,39.4646624
Practitioner,,320 Superior Avenue,Suite 320,Newport Beach,CA,92663,buprenorphine,ORANGE,SAMHSA,-117.9327,33.6263
Practitioner,,871 E Park Ave,,Long Beach,NY,11561-2709,buprenorphine,NASSAU,SAMHSA,-73.6383,40.5891
Practitioner,,501 North Washington Street,,Chandler,AZ,85225,buprenorphine,MARICOPA,SAMHSA,-111.8395,33.3121
Practitioner,,Spectrum Health Systems,475 Pleasant Street,Worcester,MA,1609,buprenorphine,WORCESTER,SAMHSA,-71.8012549,42.2640704
Practitioner,,763 South New Ballas Road,Suite 110,St. Louis,MO,63141,buprenorphine,SAINT LOUIS,SAMHSA,-90.4441975,38.6399685
Practitioner,,Ashland Integrative Medicine,10730 Midland Trail Road,Ashland,KY,41102,buprenorphine,BOYD,SAMHSA,-82.7105115,38.40029
Practitioner,,1000 East US 66,,Gallup,NM,87301,buprenorphine,MCKINLEY,SAMHSA,-108.728,35.5297
Practitioner,,Community Family Practice,1430 South High Street,Columbus,OH,43207,buprenorphine,FRANKLIN,SAMHSA,-82.9951,39.9331
Practitioner,,330 Heritage Boulevard,,Newport,TN,37821,buprenorphine,COCKE,SAMHSA,-83.1990181,35.9469049
Practitioner,,"17707 west main ST, Monroe WA",,Monroe,WA,98272,buprenorphine,SNOHOMISH,SAMHSA,-121.9929242,47.8507764
Practitioner,,Vanderbilt University,"1601 23rd Avenue South, Rm.3102",Nashville,TN,37212,buprenorphine,DAVIDSON,SAMHSA,-86.8041854,36.1384891
Practitioner,,11900 South Avalon Boulevard,Suite 100,Los Angeles,CA,90061,buprenorphine,LOS ANGELES,SAMHSA,-118.2649,33.9245
Practitioner,,Barre Family Health Center,151 Worcester Road,Barre,MA,10059099,buprenorphine,WORCESTER,SAMHSA,-72.0908,42.4083
Practitioner,,A&amp;E Behavioral HealthCare Associates,2570 East Federal Drive,Decatur,IL,62526,buprenorphine,MACON,SAMHSA,-88.9548001,39.8403147
Practitioner,,3616 South I-10 Service Road West,Suite 100,Metairie,LA,70001,buprenorphine,JEFFERSON,SAMHSA,-90.1633,29.9969
Practitioner,,Acadia Healthcare - Southeastern Pennsylvania CTC,301 Circle of Progress Road,Pottstown,PA,19468,buprenorphine,MONTGOMERY,SAMHSA,-75.6670621,40.2626458
Practitioner,,J. Gudz,"2333 Morris Avenue, Suite B115",Union,NJ,7083,buprenorphine,UNION,SAMHSA,-74.2836,40.7006
Practitioner,,5215 Highway 90 West,Suite A,Mobile,AL,36609,buprenorphine,MOBILE,SAMHSA,-88.1626,30.6619
Practitioner,,3600 Sea Mountain Highway,Suite C,Little River,SC,29566,buprenorphine,HORRY,SAMHSA,-78.671,33.8689
Practitioner,,938 SW MARTIN DOWNS BLVD,,PALM CITY,FL,34990,buprenorphine,MARTIN,SAMHSA,-80.2447135,27.1993343
Practitioner,,St. Elizabeth Physicians Journey Recovery Center,351 Centre View Boulevard,Crestview Hills,KY,41017,buprenorphine,KENTON,SAMHSA,-84.5635563,39.0226375
Practitioner,,475 East Main Street,Suite 110,Patchogue,NY,11772,buprenorphine,SUFFOLK,SAMHSA,-72.9978,40.7675
Practitioner,,101 Devant Street,Suite 504,Fayetteville,GA,30214,buprenorphine,FAYETTE,SAMHSA,-84.4829808,33.450276
Practitioner,,University Psychiatric Services,1601 Park View Avenue,Rockford,IL,61107,buprenorphine,WINNEBAGO,SAMHSA,-89.055,42.284
Practitioner,,Phoenix Recovery Center,5735 Nanjack Circle,Memphis,TN,38115,buprenorphine,SHELBY,SAMHSA,-89.8893,35.1065
Practitioner,,2500 Alhambra Avenue,,Martinez,CA,94553,buprenorphine,CONTRA COSTA,SAMHSA,-122.1328,38.0068
Practitioner,,4409 North Classen Boulevard,,Oklahoma City,OK,73118,buprenorphine,OKLAHOMA,SAMHSA,-97.534869,35.5165455
Practitioner,,2550 Lusk Drive,,Neosho,MO,64850,buprenorphine,NEWTON,SAMHSA,-94.3949441,36.8425814
Practitioner,,10441 Greendale Drive,,Tampa,FL,33626-5305,buprenorphine,HILLSBOROUGH,SAMHSA,-82.6135,28.0407
Practitioner,,4509 Whitechapel Drive,,Virginia Beach,VA,23455,buprenorphine,VIRGINIA BEACH CITY,SAMHSA,-76.1302476,36.8617877
Practitioner,,8 Quakerbridge Plaza,Suite J,Mercerville,NJ,8619,buprenorphine,MERCER,SAMHSA,-74.6873388,40.2547205
Practitioner,,P.O. Box 789,,Danville,CA,94526,buprenorphine,CONTRA COSTA,SAMHSA,-121.9814,37.8007
Practitioner,,VA Orlando at Lake Nona,13800 Veteran Way,Orlando,FL,32827,buprenorphine,ORANGE,SAMHSA,-81.2751767,28.3655791
Practitioner,,1839 Pearl Road,Suite 102,Brunswick,OH,44212,buprenorphine,MEDINA,SAMHSA,-81.8408,41.2252
Practitioner,,7301 Sepulveda Boulevard,Suite 3,Van Nuys,CA,91405,buprenorphine,LOS ANGELES,SAMHSA,-118.4666,34.2032
Practitioner,,7400 North Kendall Drive,"Dadeland Medical Building, Suite 207",Miami,FL,33156-7706,buprenorphine,MIAMI-DADE,SAMHSA,-80.2879,25.658
Practitioner,,172 Montano,,Albuquerque,NM,87102,buprenorphine,BERNALILLO,SAMHSA,-106.6469,35.0815
Practitioner,,P O Box 90967,,Houston,TX,77090,buprenorphine,HARRIS,SAMHSA,-95.4463322,30.0118752
Practitioner,,"Lucas A Trautman, MD, MPH, PLLC",4646 Poplar Avenue,Memphis,TN,38117,buprenorphine,SHELBY,SAMHSA,-89.9071,35.1169
Practitioner,,10130 louetta road,Suite E,Houston,TX,77070,buprenorphine,HARRIS,SAMHSA,-95.534998,29.963747
Practitioner,,6257 White Horse Road,,Greenville,SC,29611,buprenorphine,GREENVILLE,SAMHSA,-82.462702,34.8598271
Practitioner,,1306 Fargo Boulevard,,Geneva,IL,60134,buprenorphine,KANE,SAMHSA,-88.3245,41.8735
Practitioner,,28 Cresent Street,,Middletown,CT,6457,buprenorphine,MIDDLESEX,SAMHSA,-72.6471,41.5545
Practitioner,,1170 South Semoran Boulevard,,Orlando,FL,32807,buprenorphine,ORANGE,SAMHSA,-81.3108,28.5283
Practitioner,,OHSU Scappoose Clinic,51377 Old Portland Road,Scappoose,OR,97056-0000,buprenorphine,COLUMBIA,SAMHSA,-122.8802,45.7409
Practitioner,,6161 Sunset Drive,Suite B,South Miami,FL,33143,buprenorphine,MIAMI-DADE,SAMHSA,-80.2929,25.7045
Practitioner,,165 Natchez Trace Avenue,,Bowling Green,KY,42103,buprenorphine,WARREN,SAMHSA,-86.4012,36.9671
Practitioner,,340 Route I North  Redwood Avenue,,Edison,NJ,8817,buprenorphine,MIDDLESEX,SAMHSA,-74.4037,40.5072
Practitioner,,Greater Lawrence Family Health Center,700 Essex Street,Lawrence,MA,1841,buprenorphine,ESSEX,SAMHSA,-71.172525,42.701753
Practitioner,,P.O. Box 80883,,Athens,GA,30608,buprenorphine,CLARKE,SAMHSA,-83.357567,33.9519347
Practitioner,,Greene County Health Care,7 Professional Dr.,Snow Hill,NC,28580,buprenorphine,GREENE,SAMHSA,-77.583,35.2575
Practitioner,,PSI Services,"3890 Dunn Avenue, Suite 1104",Jacksonville,FL,32218,buprenorphine,DUVAL,SAMHSA,-81.7103,30.4374
Practitioner,,1500 South George Nigh Expressway,,McAlester,OK,74501,buprenorphine,PITTSBURG,SAMHSA,-95.7593,34.898
Practitioner,,Adena Health Systems,"4439 State Route 159, Suite 120",Chillicothe,OH,45601,buprenorphine,ROSS,SAMHSA,-82.9654,39.3969
Practitioner,,5900 N MAIN Street,,Dayton,OH,45415,buprenorphine,MONTGOMERY,SAMHSA,-84.2373057,39.8212638
Practitioner,,"1051 Riverside Drive, Mailbox 91",,New York,NY,10032,buprenorphine,NEW YORK,SAMHSA,-73.9448,40.841
Practitioner,,423 East 23rd Street,Unit #127,New York,NY,10010,buprenorphine,NEW YORK,SAMHSA,-73.9772754,40.7368724
Practitioner,,5310 E 31st,suite B,Tulsa,OK,74135,buprenorphine,TULSA,SAMHSA,-95.9079909,36.1077825
Practitioner,,301 Smith Drive,Unit 1,Cranberry Township,PA,16066,buprenorphine,BUTLER,SAMHSA,-80.1015,40.6975
Practitioner,,101 North Lynnhaven Road,Suite 100,Virginia Beach,VA,23452,buprenorphine,VIRGINIA BEACH CITY,SAMHSA,-76.0692,36.8395
Practitioner,,2501 Woodbourne Avenue,,Louisville,KY,40205,buprenorphine,JESSAMINE,SAMHSA,-85.6821825,38.2289748
Practitioner,,1117 Old Country Road,,Plainview,NY,11803,buprenorphine,NASSAU,SAMHSA,-73.4654,40.7754
Practitioner,,ReVida Recovery Center,300 Valley Drive NE,Abingdon,VA,24210,buprenorphine,WASHINGTON,SAMHSA,-82.300364,36.632046
Practitioner,,26222 I45 North Freeway,Suite #A,Spring,TX,77386,buprenorphine,MONTGOMERY,SAMHSA,-95.4456362,30.1434189
Practitioner,,3950 Austell Road,Box 22,Austell,GA,30106,buprenorphine,COBB,SAMHSA,-84.6343,33.834
Practitioner,,12502 Willowbrook Road,,Cumberland,MD,21502,buprenorphine,ALLEGANY,SAMHSA,-78.7332734,39.6476341
Practitioner,,The Horsham Clinic,722 East Butler Pike,Ambler,PA,19002,buprenorphine,MONTGOMERY,SAMHSA,-75.1893,40.1875
Practitioner,,3650 South Street,Suite 101,Lakewood,CA,90712,buprenorphine,LOS ANGELES,SAMHSA,-118.1492513,33.8599724
Practitioner,,4030 Easton Station,Suite 240,Columbus,OH,43219,buprenorphine,FRANKLIN,SAMHSA,-82.9138,40.0501
Practitioner,,A 1 Urgent Care,101451 overseas Highway,Key Largo,FL,33037,buprenorphine,MONROE,SAMHSA,-80.4297,25.105
Practitioner,,7901 Schatz Pointe Dr.,Suite B,Dayton,OH,45459,buprenorphine,MONTGOMERY,SAMHSA,-84.1973,39.6323
Practitioner,,1221 MERCANTILE LANE,Fourth Floor,Upper Marlboro,MD,20774,buprenorphine,PRINCE GEORGES,SAMHSA,-76.7914,38.8682
Practitioner,,1353 Jennings Mill Road,Unit C,Watkinsville,GA,30677,buprenorphine,OCONEE,SAMHSA,-83.3695,33.7966
Practitioner,,Family Care Health Center 97 Great Teays Boulevard,Suite 6,Scott Depot,WV,25560,buprenorphine,PUTNAM,SAMHSA,-81.9358522,38.4524472
Practitioner,,2630 Pacific Avenue,,Long Beach,CA,90806,buprenorphine,LOS ANGELES,SAMHSA,-118.1934,33.805
Practitioner,,2701 N. Hullen Street,,Metairie,LA,70002,buprenorphine,JEFFERSON PARISH,SAMHSA,-90.1582821,30.0006831
Practitioner,,514 49th st,,Brooklyn,NY,11220,buprenorphine,KINGS,SAMHSA,-76.6160852,39.230307
Practitioner,,2525 South Downing Street,"Porter Adventist Hospital, 2 South",Denver,CO,80210,buprenorphine,DENVER,SAMHSA,-104.9681,39.6751
Practitioner,,102 23rd Avenue SE,Suite B,Puyallup,WA,98372,buprenorphine,PIERCE,SAMHSA,-122.2923,47.1695
Practitioner,,527 North Maple Street,,Murfreesboro,TN,37130,buprenorphine,RUTHERFORD,SAMHSA,-86.3922,35.8515
Practitioner,,1339 Needham Circle,,Hatfield,PA,19440,buprenorphine,MONTGOMERY,SAMHSA,-75.2666,40.2864
Practitioner,,330 Washington Street,,Weymouth,MA,2188,buprenorphine,NORFOLK,SAMHSA,-70.9599,42.2127
Practitioner,,165 Natchez Trace,Suite 205,Bowling Green,KY,42103,buprenorphine,WARREN,SAMHSA,-86.4012,36.9671
Practitioner,,2035 Hamburg Turnpike,Suite G,Wayne,NJ,7470,buprenorphine,PASSAIC,SAMHSA,-74.2724,40.9785
Practitioner,,8805 North Meridian Street,Suite 100,Indianapolis,IN,46260,buprenorphine,MARION,SAMHSA,-86.1565,39.9167
Practitioner,,4031 W. Plano Parkway,Suite 100,Plano,TX,75093,buprenorphine,COLLIN,SAMHSA,-96.7709,33.0112
Practitioner,,"900 South 74th Plaza, Suite 400",,Omaha,NE,68114,buprenorphine,DOUGLAS,SAMHSA,-96.0281,41.2502
Practitioner,,719 Beville Road,,South Daytona,FL,32119,buprenorphine,VOLUSIA,SAMHSA,-81.0199,29.1785
Practitioner,,2712 Middleburg Drive,Suite 206,Columbia,SC,29204,buprenorphine,RICHLAND,SAMHSA,-81.0034,34.0152
Practitioner,,1405 Walters Road,,Houston,TX,77014,buprenorphine,HARRIS,SAMHSA,-95.4758,29.9796
Practitioner,,Shalini Chawla MD LLC,"3000 North Halsted Street, Suite 709",Chicago,IL,60657,buprenorphine,COOK,SAMHSA,-87.6498,41.9368
Practitioner,,801 Hill Street,,Springfield,TN,37172,buprenorphine,ROBERTSON,SAMHSA,-86.8833378,36.5063008
Practitioner,,405 n paca street,First floor,Baltimore,MD,21201,buprenorphine,BALTIMORE CITY,SAMHSA,-76.6224588,39.294167
Practitioner,,1445 South Lake Park Avenue,,Hobart,IN,46342,buprenorphine,LAKE,SAMHSA,-87.2588,41.5132
Practitioner,,3535 S. Sherwood Forest Blvd. ste. 202,,Baton Rouge,LA,70816,buprenorphine,EAST BATON ROUGE,SAMHSA,-91.0507596,30.4209273
Practitioner,,2106 Treasure Hills Boulevard,,Harlingen,TX,78550,buprenorphine,CAMERON,SAMHSA,-97.6657,26.1741
Practitioner,,Project H.O.P.E.,519 West Street,Camden,NJ,8103,buprenorphine,CAMDEN,SAMHSA,-75.1224248,39.9388788
Practitioner,,2650 Bahia Vista Street,Suite 207,Sarasota,FL,34239,buprenorphine,SARASOTA,SAMHSA,-82.5169611,27.3224378
Practitioner,,8304 Cedar Road,,Elkins Park,PA,19027,buprenorphine,MONTGOMERY,SAMHSA,-75.1149104,40.076088
Practitioner,,2054 Watson Boulevard,,Warner Robins,GA,31093,buprenorphine,HOUSTON,SAMHSA,-83.6526,32.6188
Practitioner,,2712 Middleburg Drive,Suite 206,Columbia,SC,29204,buprenorphine,RICHLAND,SAMHSA,-81.0034,34.0152
Practitioner,,800 Washington Street,,Norwood,MA,2062,buprenorphine,NORFOLK,SAMHSA,-71.2018,42.1892
Practitioner,,130 Speedwell Avenue,,Morris Plains,NJ,7950,buprenorphine,MORRIS,SAMHSA,-74.4825,40.8187
Practitioner,,2305 North Gateway Avenue,Suite 4,Harriman,TN,37748,buprenorphine,ROANE,SAMHSA,-84.6223845,35.8933875
Practitioner,,1605 Benton Road,Suite D,Bossier City,LA,71111,buprenorphine,BOSSIER PARISH,SAMHSA,-93.7210194,32.5331066
Practitioner,,101 Amesbury Street,Suite 204,Lawrence,MA,1840,buprenorphine,ESSEX,SAMHSA,-71.1637,42.7088
Practitioner,,5000 South Minnesota Avenue,Suite 100,Sioux Falls,SD,57108,buprenorphine,LINCOLN,SAMHSA,-96.7285,43.4981
Practitioner,,"The Path to Wellness Center, LLC","2401 Executive Plaza, Suite 5B",Pensacola,FL,32504,buprenorphine,ESCAMBIA,SAMHSA,-88.1439344,30.6707719
Practitioner,,1490 Park Avenue NW,Suite 5,Norton,VA,24273,buprenorphine,NORTON CITY,SAMHSA,-82.6408,36.9304
Practitioner,,40 S Heathwood Dr.,Bldg B Suite A,Marco Island,FL,34145,buprenorphine,COLLIER,SAMHSA,-70.9415,42.4661
Practitioner,,BeFree Centers,"2387 Professional Heights Drive, Ste 10",Lexington,KY,40503,buprenorphine,FAYETTE,SAMHSA,-84.5174,38.0035
Practitioner,,9400 McKnight Road,Suite 103,Pittsburgh,PA,15237,buprenorphine,ALLEGHENY,SAMHSA,-80.0255145,40.5769008
Practitioner,,200 West 57th Street,Suite 1310,New York,NY,10019,buprenorphine,NEW YORK,SAMHSA,-73.9806,40.7655
Practitioner,,330 Peachtree Street,,Jesup,GA,31545,buprenorphine,WAYNE,SAMHSA,-81.8988,31.5964
Practitioner,,UB Family Medicine - Addictions Medicine,"1412 Sweet Home Road, Suite 3-5",Amherst,NY,14228,buprenorphine,ERIE,SAMHSA,-78.7400318,43.0026135
Practitioner,,638 North Main Street,,Ashland,OR,97520,buprenorphine,JACKSON,SAMHSA,-122.7215,42.2074
Practitioner,,777 South New Ballas Road,Suite 230W,St. Louis,MO,63141,buprenorphine,SAINT LOUIS,SAMHSA,-90.4459,38.6392
Practitioner,,407 Gidney Avenue,,Newburgh,NY,12550,buprenorphine,ORANGE,SAMHSA,-74.0261,41.5126
Practitioner,,Beth Israel Medical Center,Forman Hall 9th Fl. 1st Ave & 16th St.,New York,NY,10003,buprenorphine,NEW YORK,SAMHSA,-73.9891,40.7316
Practitioner,,Beth Israel Medical Center,10 Nathan D Perlman,New York,NY,10003,buprenorphine,NEW YORK,SAMHSA,-73.9833282,40.7328953
Practitioner,,310 Sombra Verde,,Anthony,NM,88021,buprenorphine,DONA ANA,SAMHSA,-106.6361,31.9347
Practitioner,,3160 Garrity Way,,San Pablo,CA,94806,buprenorphine,CONTRA COSTA,SAMHSA,-122.3222,37.9779
Practitioner,,2948 Lexington Road,,Louisville,KY,40206,buprenorphine,JEFFERSON,SAMHSA,-85.6809878,38.2481759
Practitioner,,50 Snyder Road,,Hermitage,PA,16148,buprenorphine,MERCER,SAMHSA,-80.4409533,41.2347085
Practitioner,,7400 Merton Minter Boulevard,,San Antonio,TX,78229,buprenorphine,BEXAR,SAMHSA,-98.5801,29.5071
Practitioner,,2157 Greenbrier Street,,Charleston,WV,25311,buprenorphine,KANAWHA,SAMHSA,-81.5657907,38.378235
Practitioner,,311 Silvercreek Court,,Franklin,TN,37069,buprenorphine,WILLIAMSON,SAMHSA,-86.8913,36.0267
Practitioner,,916 Gilmore Avenue,,Nashville,TN,37204,buprenorphine,DAVIDSON,SAMHSA,-86.7850862,36.1246008
Practitioner,,Century Health,2515 North Main Street,Findlay,OH,45840,buprenorphine,HANCOCK,SAMHSA,-83.6499321,41.04422
Practitioner,,18 Grace Drive,,Powell,OH,43065,buprenorphine,DELAWARE,SAMHSA,-83.0738,40.1635
Practitioner,,350 Blountville Highway,Suite 207,Bristol,TN,37620,buprenorphine,SULLIVAN,SAMHSA,-82.2213,36.59
Practitioner,,6900 East Belleview Avenue,Suite 205,Greenwood Village,CO,80111,buprenorphine,ARAPAHOE,SAMHSA,-104.9083528,39.6234094
Practitioner,,WMED School of Medicine,1000 Oakland Drive,Kalamazoo,MI,49008,buprenorphine,KALAMAZOO,SAMHSA,-85.5998,42.2831
Practitioner,,445 Health Sciences Boulevard,,Dothan,AL,36303,buprenorphine,HOUSTON,SAMHSA,-85.3405925,31.2063445
Practitioner,,501 Quintard Avenue,Suite 4,Anniston,AL,36201,buprenorphine,CALHOUN,SAMHSA,-85.8265,33.6507
Practitioner,,801 Church Street,Suite 14,Decatur,AL,35601,buprenorphine,MORGAN,SAMHSA,-86.9769,34.6073
Practitioner,,1369 N. Westwood Blvd,,Poplar Bluff,MO,63901,buprenorphine,BUTLER,SAMHSA,-90.4185836,36.7690459
Practitioner,,"Joseph V. Mure, MD, PLLC",80 Delaware Road,Kenmore,NY,14217,buprenorphine,ERIE,SAMHSA,-78.869364,42.964628
Practitioner,,"Axiom Family Services, Inc., Greenburg","161 Old Route 30, Suite 4",Greensburg,PA,15601,buprenorphine,WESTMORELAND,SAMHSA,-79.5013,40.301
Practitioner,,Rochester Metro,2360 North Broadway Street,Rochester,MN,55906,buprenorphine,OLMSTED,SAMHSA,-92.456,44.0481
Practitioner,,415 north Morain st,,Kennewick,WA,99336,buprenorphine,BENTON,SAMHSA,-119.1698613,46.2139128
